time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-08-02 14:09:10.340 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221691695104,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,30249456,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 14:10:10.348 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221691691008,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,31298032,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 14:11:10.353 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221691666432,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,31298032,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 14:12:10.358 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221691547648,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,31298032,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 14:13:10.369 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221695705088,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,31298032,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-02 16:13:24.994 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221697114112,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,32346608,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 02:00:14.878 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,219545784320,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,32346608,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 02:14:07.749 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,220619517952,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,32346608,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:12:33.709 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,220590469120,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,32346608,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:15:11.860 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,220607574016,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,33395184,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:16:38.843 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221681528832,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,33395184,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:28:09.583 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221672124416,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,33395184,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:30:13.143 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221691449344,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,33395184,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:31:13.151 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221700153344,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,33395184,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:32:13.155 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221699309568,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,34443760,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:33:13.163 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221695729664,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,34443760,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:34:13.171 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221695852544,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,34443760,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:35:13.181 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221695225856,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,34443760,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:36:13.189 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221695361024,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,34443760,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:37:13.199 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221695287296,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,35492336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:38:13.207 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221695152128,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,35492336,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:39:13.211 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221695160320,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,35492336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:40:13.218 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221699284992,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,35492336,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:41:13.224 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221698232320,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,36540912,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:42:13.232 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221698215936,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,36540912,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:43:13.239 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221698220032,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,36540912,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:44:13.247 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221697687552,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,36540912,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:45:13.254 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221697679360,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,36540912,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:46:13.262 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221697609728,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,37589488,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:47:13.265 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221697466368,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,37589488,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:48:13.269 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221697449984,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,37589488,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:49:13.273 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221697392640,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,37589488,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:50:13.280 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221697159168,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,38638064,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:51:13.285 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221697159168,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,38638064,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:52:13.289 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221698138112,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,38638064,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:53:13.292 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221693161472,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,38638064,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:54:13.296 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221690474496,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,39686640,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:55:13.305 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221690671104,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,39686640,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:56:13.315 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221689425920,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,39686640,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:57:13.324 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221689389056,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,39686640,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:58:13.329 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221693702144,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,40735216,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 05:59:13.333 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221693927424,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,40735216,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-08-03 06:00:13.341 UTC, ,125,3174109,1416,28032,224, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,221697495040,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1564743668374, , , , ,3145728,11657, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,40735216,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
